,gen,pA,pB,pD,error
0,NA,889370289.5760372,0.00012901914654856437,3493575639307.0933,10000000000.0
1,1.0,889370289.5760372,0.00012901914654856437,3493575699181.235,9.39729
2,2.0,889370289.5760372,3940.527688988464,3493575699181.235,9.39729
3,3.0,889370289.5760372,-1966.4636338769155,3493575699181.235,9.39729
4,4.0,889370289.5760372,22928.698301519948,3493575699181.235,9.39729
5,5.0,889370289.5760372,45450.482782230814,3493575699181.235,9.39729
6,6.0,889370289.5760372,19721.889393516733,3493575699181.235,9.39729
7,7.0,889370289.5760372,182476.68081252064,3493575712333.3823,9.39731
8,8.0,889370289.5760372,182476.68081252064,3493575692862.51,9.39731
9,9.0,889370289.5760372,182476.68081252064,3493575706294.962,9.39731
10,10.0,889370289.5760372,182476.68081252064,3493575706272.3296,9.39731
11,11.0,889370289.5760372,182476.68081252064,3493575688967.023,9.39731
12,12.0,889368622.20082,182476.68081252064,3493575748841.1646,9.39731
13,13.0,889361514.1766722,182476.68081252064,3493575748841.1646,9.39731
14,14.0,889365215.8436348,182476.68081252064,3493575748841.1646,9.39731
15,15.0,889370579.6657839,182476.68081252064,3493575748841.1646,9.39731
16,16.0,889375773.9856012,182476.68081252064,3493575748841.1646,9.39731
17,17.0,889377810.6114058,182476.68081252064,3493575748841.1646,9.39731
18,18.0,889374379.5470319,182476.68081252064,3493575748841.1646,9.39731
19,19.0,889373945.2221226,182476.68081252064,3493575748841.1646,9.39731
20,20.0,889373013.8938274,182476.68081252064,3493575748841.1646,9.39731
21,21.0,889364368.8352267,182476.68081252064,3493575748841.1646,9.39731
22,22.0,889386395.3010215,178879.0445032074,3493575748841.1646,9.39731
23,23.0,889386395.3010215,188463.72731820354,3493575748841.1646,9.39731
24,24.0,889386395.3010215,147422.01780493895,3493575748841.1646,9.39731
25,25.0,889386395.3010215,177925.5154320621,3493575748841.1646,9.39731
26,26.0,889386395.3010215,229600.40212574007,3493575748841.1646,9.39731
27,27.0,889386395.3010215,392355.193544744,3493575742582.9253,9.39833
28,28.0,889386395.3010215,392355.193544744,3493575748627.76,9.39833
29,29.0,889386395.3010215,392355.193544744,3493575756952.7217,9.39833
30,30.0,889386395.3010215,392355.193544744,3493575734860.1553,9.39833
31,31.0,889386395.3010215,392355.193544744,3493575736961.457,9.39833
32,32.0,889386337.2787975,392355.193544744,3493575796835.5986,9.39833
33,33.0,889387616.5042932,392355.193544744,3493575796835.5986,9.39833
34,34.0,889387457.3935401,392355.193544744,3493575796835.5986,9.39833
35,35.0,889392135.4855126,392355.193544744,3493575796835.5986,9.39833
36,36.0,889387368.7956383,392355.193544744,3493575796835.5986,9.39833
37,37.0,889384710.8161708,392355.193544744,3493575796835.5986,9.39833
38,38.0,889387488.7146671,392355.193544744,3493575796835.5986,9.39833
39,39.0,889392401.3432515,392355.193544744,3493575796835.5986,9.39833
40,40.0,889400037.2496564,392355.193544744,3493575796835.5986,9.39833
41,41.0,889396690.4308028,392355.193544744,3493575796835.5986,9.39833
42,42.0,889401113.1252954,392355.193544744,3493575796835.5986,9.39891
43,43.0,889401029.9824889,392355.193544744,3493575796835.5986,9.39891
44,44.0,889396717.961644,392355.193544744,3493575796835.5986,9.39891
45,45.0,889394818.1220709,392355.193544744,3493575796835.5986,9.39891
46,46.0,889394555.7612821,392355.193544744,3493575796835.5986,9.39891
47,47.0,889391553.538238,392355.193544744,3493575796835.5986,9.39891
48,48.0,889393346.9115827,392355.193544744,3493575796835.5986,9.39891
49,49.0,889397145.0560404,392355.193544744,3493575796835.5986,9.39891
50,50.0,889393438.9431046,392355.193544744,3493575796835.5986,9.39891
51,51.0,889390297.995699,392355.193544744,3493575796835.5986,9.39891
52,52.0,889412324.4614938,392355.193544744,3493575784907.6133,9.39891
53,53.0,889412324.4614938,392355.193544744,3493575781094.6533,9.39891
54,54.0,889412324.4614938,392355.193544744,3493575769626.5757,9.39891
55,55.0,889412324.4614938,392355.193544744,3493575782277.2974,9.39891
56,56.0,889412324.4614938,392355.193544744,3493575794473.533,9.39891
57,57.0,889412324.4614938,392355.193544744,3493575810170.681,9.39891
