,gen,pA,pB,pD,error
0,NA,1489606344.338583,0.031489714225436095,610.0226833933443,10000000000.0
1,1.0,1489606344.338583,162754.82290871814,610.0226833933443,9.42252
2,2.0,1489606344.338583,162754.82290871814,-1793.9940768815254,9.42252
3,3.0,1489606344.338583,162754.82290871814,-8662.360707220249,9.42252
4,4.0,1489606344.338583,162754.82290871814,-5197.691507794294,9.42252
5,5.0,1489606344.338583,162754.82290871814,16362.24490707439,9.42252
6,6.0,1489606344.338583,162754.82290871814,29682.798087127623,9.42252
7,7.0,1489606243.340958,162754.82290871814,89556.93980232545,9.42256
8,8.0,1489603450.1089387,162754.82290871814,89556.93980232545,9.42256
9,9.0,1489606344.9812572,162754.82290871814,89556.93980232545,9.42256
10,10.0,1489603873.6526124,162754.82290871814,89556.93980232545,9.42256
11,11.0,1489606747.0481467,162754.82290871814,89556.93980232545,9.42256
12,12.0,1489628773.5139415,162754.82290871814,92818.59745218667,9.42256
13,13.0,1489628773.5139415,162754.82290871814,103065.00554322291,9.42256
14,14.0,1489628773.5139415,162754.82290871814,100211.69746730012,9.42256
15,15.0,1489628773.5139415,162754.82290871814,87449.38877348589,9.42256
16,16.0,1489628773.5139415,162754.82290871814,88523.07294322735,9.42256
17,17.0,1489628773.5139415,162754.82290871814,208271.35637362298,9.42183
18,18.0,1489628773.5139415,190975.65069750906,208271.35637362298,9.42183
19,19.0,1489628773.5139415,194806.81385348627,208271.35637362298,9.42183
20,20.0,1489628773.5139415,211023.8271008497,208271.35637362298,9.42183
21,21.0,1489628773.5139415,228274.72221623675,208271.35637362298,9.42183
22,22.0,1489628773.5139415,220841.98488819107,208271.35637362298,9.42183
23,23.0,1489628773.5139415,546351.5677261988,208271.35637362298,9.42157
24,24.0,1489621728.6143808,546351.5677261988,208271.35637362298,9.42157
25,25.0,1489630193.5835247,546351.5677261988,208271.35637362298,9.42157
26,26.0,1489627419.2636778,546351.5677261988,208271.35637362298,9.42157
27,27.0,1489625744.3357544,546351.5677261988,208271.35637362298,9.42157
28,28.0,1489618268.301742,546351.5677261988,208271.35637362298,9.42157
29,29.0,1489640294.7675369,569414.043886301,208271.35637362298,9.42157
30,30.0,1489640294.7675369,528160.6150310525,208271.35637362298,9.42157
31,31.0,1489640294.7675369,540582.0384156784,208271.35637362298,9.42157
32,32.0,1489640294.7675369,540216.8553209769,208271.35637362298,9.42157
33,33.0,1489640294.7675369,557507.2834619128,208271.35637362298,9.42157
34,34.0,1489640294.7675369,720262.0748809166,205818.6463173149,9.42293
35,35.0,1489640294.7675369,720262.0748809166,212536.28128638014,9.42293
36,36.0,1489640294.7675369,720262.0748809166,183230.41680723568,9.42293
37,37.0,1489640294.7675369,720262.0748809166,183832.2380225456,9.42293
38,38.0,1489640294.7675369,720262.0748809166,174823.02654219765,9.42293
39,39.0,1489640550.4839325,720262.0748809166,234697.16825739547,9.42293
40,40.0,1489632109.1375535,720262.0748809166,234697.16825739547,9.42293
41,41.0,1489636767.1359534,720262.0748809166,234697.16825739547,9.42293
42,42.0,1489633568.7230847,720262.0748809166,234697.16825739547,9.42293
43,43.0,1489634183.060651,720262.0748809166,234697.16825739547,9.42293
44,44.0,1489656209.5264459,720262.0748809166,294571.30997259327,9.42202
45,45.0,1489650394.768663,720262.0748809166,294571.30997259327,9.42202
46,46.0,1489654145.1195078,720262.0748809166,294571.30997259327,9.42202
47,47.0,1489653387.5957484,720262.0748809166,294571.30997259327,9.42202
48,48.0,1489649876.8318448,720262.0748809166,294571.30997259327,9.42202
49,49.0,1489649135.1740646,720262.0748809166,294571.30997259327,9.42202
50,50.0,1489671161.6398594,704620.2968423888,294571.30997259327,9.42202
51,51.0,1489671161.6398594,752308.0740405867,294571.30997259327,9.42202
52,52.0,1489671161.6398594,724602.644330144,294571.30997259327,9.42202
53,53.0,1489671161.6398594,719950.2712283285,294571.30997259327,9.42202
54,54.0,1489671161.6398594,739201.4270452614,294571.30997259327,9.42202
55,55.0,1489671161.6398594,901956.2184642653,354445.4516877911,9.42156
56,56.0,1489671161.6398594,916237.6053408865,354445.4516877911,9.42156
57,57.0,1489671161.6398594,944024.3071510239,354445.4516877911,9.42156
58,58.0,1489671161.6398594,971610.5964245579,354445.4516877911,9.42156
59,59.0,1489671161.6398594,998529.8103205576,354445.4516877911,9.42156
60,60.0,1489671161.6398594,987696.9454654522,354445.4516877911,9.42156
61,61.0,1489676362.2457411,1150451.7368844561,354445.4516877911,9.42156
62,62.0,1489675733.045439,1150451.7368844561,354445.4516877911,9.42156
63,63.0,1489676286.935705,1150451.7368844561,354445.4516877911,9.42156
64,64.0,1489677965.325437,1150451.7368844561,354445.4516877911,9.42156
65,65.0,1489672668.7139664,1150451.7368844561,354445.4516877911,9.42156
66,66.0,1489694695.1797612,1150451.7368844561,352709.7612917498,9.42156
67,67.0,1489694695.1797612,1150451.7368844561,358862.9506409782,9.42156
68,68.0,1489694695.1797612,1150451.7368844561,341687.88236551033,9.42156
69,69.0,1489694695.1797612,1150451.7368844561,353805.6824324689,9.42156
70,70.0,1489694695.1797612,1150451.7368844561,368378.16048276296,9.42156
71,71.0,1489694695.1797612,1150451.7368844561,372370.27162418445,9.4253
72,72.0,1489694695.1797612,1150451.7368844561,372517.87385723536,9.4253
73,73.0,1489694695.1797612,1150451.7368844561,366755.35840535996,9.4253
74,74.0,1489694695.1797612,1150451.7368844561,386411.0918284686,9.4253
75,75.0,1489694695.1797612,1150451.7368844561,391438.2537142717,9.4253
76,76.0,1489689187.978178,1150451.7368844561,451312.3954294695,9.4253
77,77.0,1489687059.4732432,1150451.7368844561,451312.3954294695,9.4253
