,gen,pA,pB,pD,error
0,NA,17695.060370479157,1864080745772000.5,1.6696771312126863,10000000000.0
1,1.0,39721.526165285875,1864080745772000.5,1.6696771312126863,215.40277
2,2.0,39721.526165285875,1864080745781828.2,1.6696771312126863,215.40277
3,3.0,39721.526165285875,1864080745815600.8,1.6696771312126863,215.40277
4,4.0,39721.526165285875,1864080745813967.2,1.6696771312126863,215.40277
5,5.0,39721.526165285875,1864080745870468.0,1.6696771312126863,215.40277
6,6.0,39721.526165285875,1864080745862374.5,1.6696771312126863,215.40277
7,7.0,39721.526165285875,1864080746025129.2,14795.854101191228,215.40277
8,8.0,39721.526165285875,1864080746025129.2,37412.752058205035,215.40277
9,9.0,39721.526165285875,1864080746025129.2,45453.38911705252,215.40277
10,10.0,39721.526165285875,1864080746025129.2,40282.99291205869,215.40277
11,11.0,39721.526165285875,1864080746025129.2,27619.88580576203,215.40277
12,12.0,39721.526165285875,1864080746005653.2,87494.02752095985,329.9119
13,13.0,39721.526165285875,1864080746008630.2,87494.02752095985,329.9119
14,14.0,39721.526165285875,1864080746044386.8,87494.02752095985,329.9119
15,15.0,39721.526165285875,1864080745993275.2,87494.02752095985,329.9119
16,16.0,39721.526165285875,1864080746034092.8,87494.02752095985,329.9119
17,17.0,61747.99196009259,1864080746196847.5,87494.02752095985,103.12132
18,18.0,61747.99196009259,1864080746227155.5,87494.02752095985,103.12132
19,19.0,61747.99196009259,1864080746251974.8,87494.02752095985,103.12132
20,20.0,61747.99196009259,1864080746228569.8,87494.02752095985,103.12132
21,21.0,61747.99196009259,1864080746242200.0,87494.02752095985,103.12132
22,22.0,61747.99196009259,1864080746225058.8,87494.02752095985,103.12132
23,23.0,61747.99196009259,1864080746387813.5,79602.35938238176,103.12132
24,24.0,61747.99196009259,1864080746387813.5,80857.58430186966,103.12132
25,25.0,61747.99196009259,1864080746387813.5,99325.87086456017,103.12132
26,26.0,61747.99196009259,1864080746387813.5,125970.44352507123,103.12132
27,27.0,61747.99196009259,1864080746387813.5,130168.94771806862,103.12132
28,28.0,61747.99196009259,1864080746379643.5,190043.08943326643,103.12132
29,29.0,61747.99196009259,1864080746345584.5,190043.08943326643,103.12132
30,30.0,61747.99196009259,1864080746307730.8,190043.08943326643,103.12132
31,31.0,61747.99196009259,1864080746396243.8,190043.08943326643,103.12132
32,32.0,61747.99196009259,1864080746383137.5,190043.08943326643,103.12132
33,33.0,61747.99196009259,1864080746545892.2,179710.3264503418,103.12132
34,34.0,61747.99196009259,1864080746545892.2,187819.94235345168,103.12132
35,35.0,61747.99196009259,1864080746545892.2,182201.51570302685,103.12132
36,36.0,61747.99196009259,1864080746545892.2,187221.7673909179,103.12132
37,37.0,61747.99196009259,1864080746545892.2,188864.088561125,103.12132
38,38.0,83774.45775489931,1864080746545892.2,248738.23027632284,66.07943
39,39.0,83774.45775489931,1864080746568910.5,248738.23027632284,66.07943
40,40.0,83774.45775489931,1864080746592892.0,248738.23027632284,66.07943
41,41.0,83774.45775489931,1864080746610599.5,248738.23027632284,66.07943
42,42.0,83774.45775489931,1864080746649280.5,248738.23027632284,66.07943
43,43.0,83774.45775489931,1864080746657953.2,248738.23027632284,66.07943
44,44.0,83774.45775489931,1864080746691901.2,248738.23027632284,66.07943
45,45.0,83774.45775489931,1864080746685947.0,248738.23027632284,66.07943
46,46.0,83774.45775489931,1864080746682422.2,248738.23027632284,66.07943
47,47.0,83774.45775489931,1864080746673861.0,248738.23027632284,66.07943
48,48.0,83774.45775489931,1864080746656036.2,248738.23027632284,66.07943
49,49.0,83774.45775489931,1864080746818791.0,259451.78700692227,66.07943
50,50.0,83774.45775489931,1864080746818791.0,274064.2687455256,66.07943
51,51.0,83774.45775489931,1864080746818791.0,263980.2136828551,66.07943
52,52.0,83774.45775489931,1864080746818791.0,282988.59863457386,66.07943
53,53.0,83774.45775489931,1864080746818791.0,277954.7476614912,66.07943
54,54.0,86402.28874322909,1864080746818791.0,337828.88937668904,75.35086
55,55.0,108428.7545380358,1864080746818791.0,337828.88937668904,39.29444
56,56.0,109506.70553625913,1864080746818791.0,337828.88937668904,39.29444
57,57.0,107267.99151405282,1864080746818791.0,337828.88937668904,39.29444
58,58.0,111456.36512508198,1864080746818791.0,337828.88937668904,39.29444
59,59.0,118959.17303129353,1864080746818791.0,337828.88937668904,39.29444
60,60.0,122339.66043223042,1864080746818791.0,337828.88937668904,39.29444
61,61.0,144366.12622703714,1864080746818791.0,331353.05867339595,75.27685
62,62.0,144366.12622703714,1864080746818791.0,391227.2003885938,58.57468
63,63.0,151205.2998472351,1864080746818791.0,391227.2003885938,58.57468
64,64.0,173231.7656420418,1864080746818791.0,391227.2003885938,47.47639
65,65.0,195258.23143684852,1864080746818791.0,391227.2003885938,39.19443
66,66.0,195258.23143684852,1864080746818562.0,391227.2003885938,39.19443
67,67.0,195258.23143684852,1864080746875843.0,391227.2003885938,39.19443
68,68.0,195258.23143684852,1864080746824864.5,391227.2003885938,39.19443
69,69.0,195258.23143684852,1864080746873956.2,391227.2003885938,39.19443
70,70.0,195258.23143684852,1864080746902389.2,391227.2003885938,39.19443
71,71.0,217284.69723165524,1864080747065144.0,391227.2003885938,24.97068
72,72.0,217284.69723165524,1864080747065144.0,395656.60682569584,24.97068
73,73.0,217284.69723165524,1864080747065144.0,391389.98096185457,24.97068
74,74.0,217284.69723165524,1864080747065144.0,410982.0157534583,24.97068
75,75.0,217284.69723165524,1864080747065144.0,418873.994899867,24.97068
76,76.0,217284.69723165524,1864080747065144.0,414213.3370235968,24.97068
77,77.0,239311.16302646196,1864080747065144.0,474087.4787387946,23.35404
78,78.0,239311.16302646196,1864080747065144.0,488990.8432553307,23.35404
79,79.0,239311.16302646196,1864080747065144.0,502279.72051523847,23.35404
80,80.0,239311.16302646196,1864080747065144.0,497735.57514176326,23.35404
81,81.0,239311.16302646196,1864080747065144.0,489504.46498012805,23.35404
82,82.0,239311.16302646196,1864080747065144.0,484844.17944879463,23.35404
83,83.0,261337.62882126868,1864080747065144.0,544718.3211639924,35.93807
84,84.0,261337.62882126868,1864080747083786.5,544718.3211639924,35.93807
85,85.0,261337.62882126868,1864080747063798.5,544718.3211639924,35.93807
86,86.0,261337.62882126868,1864080747072877.0,544718.3211639924,35.93807
87,87.0,261337.62882126868,1864080747129287.0,544718.3211639924,35.93807
88,88.0,261337.62882126868,1864080747153407.8,544718.3211639924,35.93807
89,89.0,261337.62882126868,1864080747316162.5,546766.02217595,35.93807
