,gen,pA,pB,pD,error
0,NA,4164362607.9694414,4.082800269226462,1483893092.0691352,10000000000.0
1,1.0,4164384634.4352365,4.082800269226462,1483893092.0691352,9.40088
2,2.0,4164384634.4352365,4.082800269226462,1483886044.5676773,9.40088
3,3.0,4164384634.4352365,4.082800269226462,1483871166.5162237,9.40088
4,4.0,4164384634.4352365,4.082800269226462,1483895835.0913,9.40088
5,5.0,4164384634.4352365,4.082800269226462,1483902218.0833492,9.40088
6,6.0,4164384634.4352365,4.082800269226462,1483882464.5036886,9.40088
7,7.0,4164388904.831003,4.082800269226462,1483942338.6454039,9.40088
8,8.0,4164395921.8645535,4.082800269226462,1483942338.6454039,9.40088
9,9.0,4164394063.084263,4.082800269226462,1483942338.6454039,9.40088
10,10.0,4164386039.41784,4.082800269226462,1483942338.6454039,9.40088
11,11.0,4164389405.0084434,4.082800269226462,1483942338.6454039,9.40088
12,12.0,4164411431.4742384,4.082800269226462,1483964439.2810128,9.40088
13,13.0,4164411431.4742384,4.082800269226462,1483966551.2852814,9.40088
14,14.0,4164411431.4742384,4.082800269226462,1483977224.21114,9.40088
15,15.0,4164411431.4742384,4.082800269226462,1483969870.3173556,9.40088
16,16.0,4164411431.4742384,4.082800269226462,1483963890.121659,9.40088
17,17.0,4164412938.806163,4.082800269226462,1484023764.2633743,9.40088
18,18.0,4164416591.741503,4.082800269226462,1484023764.2633743,9.40088
19,19.0,4164417102.043702,4.082800269226462,1484023764.2633743,9.40088
20,20.0,4164417442.1440005,4.082800269226462,1484023764.2633743,9.40088
21,21.0,4164420779.462145,4.082800269226462,1484023764.2633743,9.40088
22,22.0,4164424689.336688,4.082800269226462,1484023764.2633743,9.40088
23,23.0,4164428406.8277626,4.082800269226462,1484023764.2633743,9.40088
24,24.0,4164427081.9352536,4.082800269226462,1484023764.2633743,9.40088
25,25.0,4164422199.306906,4.082800269226462,1484023764.2633743,9.40088
26,26.0,4164417182.9449763,4.082800269226462,1484023764.2633743,9.40088
27,27.0,4164418054.5050907,4.082800269226462,1484023764.2633743,9.40088
28,28.0,4164407362.786093,4.082800269226462,1484023764.2633743,9.40088
29,29.0,4164405892.5956073,4.082800269226462,1484023764.2633743,9.40088
30,30.0,4164408269.0902457,4.082800269226462,1484023764.2633743,9.40088
31,31.0,4164407685.2929077,4.082800269226462,1484023764.2633743,9.40088
32,32.0,4164429711.7587028,4.082800269226462,1484025992.19021,9.40088
33,33.0,4164429711.7587028,4.082800269226462,1484032876.0306199,9.40088
34,34.0,4164429711.7587028,4.082800269226462,1484030565.862317,9.40088
35,35.0,4164429711.7587028,4.082800269226462,1484019898.2050517,9.40088
36,36.0,4164429711.7587028,4.082800269226462,1484028600.5084212,9.40088
37,37.0,4164429711.7587028,4.082800269226462,1484017195.340622,9.40088
38,38.0,4164429711.7587028,4.082800269226462,1484002695.2789233,9.40088
39,39.0,4164429711.7587028,4.082800269226462,1483999372.8387933,9.40088
40,40.0,4164429711.7587028,4.082800269226462,1484018642.622849,9.40088
41,41.0,4164429711.7587028,4.082800269226462,1484014621.3726344,9.40088
42,42.0,4164429711.7587028,162758.87421927313,1484074495.5143497,9.39637
43,43.0,4164428576.8177505,162758.87421927313,1484074495.5143497,9.39637
44,44.0,4164431807.4587784,162758.87421927313,1484074495.5143497,9.39637
45,45.0,4164430108.4134307,162758.87421927313,1484074495.5143497,9.39637
46,46.0,4164430052.9749618,162758.87421927313,1484074495.5143497,9.39637
47,47.0,4164428976.3261294,162758.87421927313,1484074495.5143497,9.39637
48,48.0,4164430869.199661,162758.87421927313,1484074495.5143497,9.39637
49,49.0,4164429357.7174077,162758.87421927313,1484074495.5143497,9.39637
50,50.0,4164433484.7069077,162758.87421927313,1484074495.5143497,9.39637
51,51.0,4164432980.1042438,162758.87421927313,1484074495.5143497,9.39637
52,52.0,4164431268.7466984,162758.87421927313,1484074495.5143497,9.39637
53,53.0,4164429747.346529,162758.87421927313,1484074495.5143497,9.39637
54,54.0,4164437374.98263,162758.87421927313,1484074495.5143497,9.39637
55,55.0,4164438679.421219,162758.87421927313,1484074495.5143497,9.39637
56,56.0,4164439596.696117,162758.87421927313,1484074495.5143497,9.39637
57,57.0,4164435894.071816,162758.87421927313,1484074495.5143497,9.39637
